dataset,soc_id,sub_case,year,var_id,code,comment,references,source_coded_data,admin_comment
Binford,B362,,,PrecipitationPredictability,0.694744675,,,,
Binford,B363,,,PrecipitationPredictability,0.725557904,,,,
Binford,B364,,,PrecipitationPredictability,0.664771271,,,,
Binford,B365,,,PrecipitationPredictability,0.712687307,,,,
Binford,B369,,,PrecipitationPredictability,0.647607497,,,,
Binford,B37,,,PrecipitationPredictability,0.716937889,,,,
Binford,B370,,,PrecipitationPredictability,0.637771961,,,,
Binford,B371,,,PrecipitationPredictability,0.646101982,,,,
Binford,B372,,,PrecipitationPredictability,0.668638951,,,,
Binford,B373,,,PrecipitationPredictability,0.692933839,,,,
Binford,B374,,,PrecipitationPredictability,0.682974935,,,,
Binford,B375,,,PrecipitationPredictability,0.658340832,,,,
Binford,B377,,,PrecipitationPredictability,0.689004315,,,,
Binford,B378,,,PrecipitationPredictability,0.676993167,,,,
Binford,B379,,,PrecipitationPredictability,0.673135707,,,,
Binford,B38,,,PrecipitationPredictability,0.668809998,,,,
Binford,B380,,,PrecipitationPredictability,0.647355295,,,,
Binford,B381,,,PrecipitationPredictability,0.669914889,,,,
Binford,B382,,,PrecipitationPredictability,0.686951702,,,,
Binford,B383,,,PrecipitationPredictability,0.667458516,,,,
Binford,B384,,,PrecipitationPredictability,0.669106993,,,,
Binford,B385,,,PrecipitationPredictability,0.554156875,,,,
Binford,B386,,,PrecipitationPredictability,0.650721594,,,,
Binford,B387,,,PrecipitationPredictability,0.705008249,,,,
Binford,B388,,,PrecipitationPredictability,0.529771659,,,,
Binford,B389,,,PrecipitationPredictability,0.674358893,,,,
Binford,B39,,,PrecipitationPredictability,0.727032859,,,,
Binford,B390,,,PrecipitationPredictability,0.558100657,,,,
Binford,B4,,,PrecipitationPredictability,0.603834712,,,,
Binford,B40,,,PrecipitationPredictability,0.762624372,,,,
Binford,B41,,,PrecipitationPredictability,0.564122032,,,,
Binford,B42,,,PrecipitationPredictability,0.575802352,,,,
Binford,B43,,,PrecipitationPredictability,0.645661084,,,,
Binford,B44,,,PrecipitationPredictability,0.638748081,,,,
Binford,B45,,,PrecipitationPredictability,0.637603029,,,,
Binford,B46,,,PrecipitationPredictability,0.640574874,,,,
Binford,B47,,,PrecipitationPredictability,0.62929066,,,,
Binford,B48,,,PrecipitationPredictability,0.638360738,,,,
Binford,B49,,,PrecipitationPredictability,0.614319005,,,,
Binford,B5,,,PrecipitationPredictability,0.597428891,,,,
Binford,B50,,,PrecipitationPredictability,0.684641439,,,,
Binford,B51,,,PrecipitationPredictability,0.697916472,,,,
Binford,B52,,,PrecipitationPredictability,0.725402846,,,,
Binford,B53,,,PrecipitationPredictability,0.760714831,,,,
Binford,B54,,,PrecipitationPredictability,0.8295219,,,,
Binford,B55,,,PrecipitationPredictability,0.819860362,,,,
Binford,B6,,,PrecipitationPredictability,0.593808523,,,,
Binford,B60,,,PrecipitationPredictability,0.812597006,,,,
Binford,B61,,,PrecipitationPredictability,0.768026096,,,,
Binford,B62,,,PrecipitationPredictability,0.594860715,,,,
Binford,B63,,,PrecipitationPredictability,0.805061701,,,,
Binford,B64,,,PrecipitationPredictability,0.783830272,,,,
Binford,B65,,,PrecipitationPredictability,0.77605898,,,,
Binford,B66,,,PrecipitationPredictability,0.520255528,,,,
Binford,B67,,,PrecipitationPredictability,0.510049608,,,,
Binford,B68,,,PrecipitationPredictability,0.470005616,,,,
Binford,B69,,,PrecipitationPredictability,0.667924294,,,,
Binford,B7,,,PrecipitationPredictability,0.633122867,,,,
Binford,B70,,,PrecipitationPredictability,0.586995285,,,,
Binford,B71,,,PrecipitationPredictability,0.498550524,,,,
Binford,B72,,,PrecipitationPredictability,0.478079126,,,,
Binford,B73,,,PrecipitationPredictability,0.480745783,,,,
Binford,B74,,,PrecipitationPredictability,0.488783995,,,,
Binford,B75,,,PrecipitationPredictability,0.506088355,,,,
Binford,B76,,,PrecipitationPredictability,0.502645384,,,,
Binford,B77,,,PrecipitationPredictability,0.482630503,,,,
Binford,B78,,,PrecipitationPredictability,0.651440591,,,,
Binford,B79,,,PrecipitationPredictability,0.528542628,,,,
Binford,B8,,,PrecipitationPredictability,0.593014822,,,,
Binford,B82,,,PrecipitationPredictability,0.621692109,,,,
Binford,B83,,,PrecipitationPredictability,0.600567354,,,,
Binford,B84,,,PrecipitationPredictability,0.66642432,,,,
Binford,B85,,,PrecipitationPredictability,0.654361071,,,,
Binford,B86,,,PrecipitationPredictability,0.661660484,,,,
Binford,B87,,,PrecipitationPredictability,0.66642432,,,,
Binford,B88,,,PrecipitationPredictability,0.671794595,,,,
Binford,B89,,,PrecipitationPredictability,0.539635841,,,,
Binford,B9,,,PrecipitationPredictability,0.673904326,,,,
Binford,B90,,,PrecipitationPredictability,0.636703112,,,,
Binford,B91,,,PrecipitationPredictability,0.637656132,,,,
Binford,B92,,,PrecipitationPredictability,0.633372784,,,,
Binford,B93,,,PrecipitationPredictability,0.654041917,,,,
Binford,B94,,,PrecipitationPredictability,0.594140179,,,,
Binford,B95,,,PrecipitationPredictability,0.600993557,,,,
Binford,B96,,,PrecipitationPredictability,0.63237433,,,,
Binford,B97,,,PrecipitationPredictability,0.563542335,,,,
Binford,B98,,,PrecipitationPredictability,0.652132559,,,,
Binford,B99,,,PrecipitationPredictability,0.599592,,,,
EA,Ca1,,,PrecipitationPredictability,0.54025285,,,,
EA,Ca10,,,PrecipitationPredictability,0.581370695,,,,
EA,Ca11,,,PrecipitationPredictability,0.570904338,,,,
EA,Ca12,,,PrecipitationPredictability,0.582944135,,,,
EA,Ca13,,,PrecipitationPredictability,0.570773653,,,,
EA,Ca14,,,PrecipitationPredictability,0.560677739,,,,
EA,Ca15,,,PrecipitationPredictability,0.564125787,,,,
EA,Ca16,,,PrecipitationPredictability,0.559917839,,,,
EA,Ca17,,,PrecipitationPredictability,0.528694024,,,,
EA,Ca18,,,PrecipitationPredictability,0.528694024,,,,
EA,Ca19,,,PrecipitationPredictability,0.54950745,,,,
EA,Ca2,,,PrecipitationPredictability,0.615086064,,,,
EA,Ca20,,,PrecipitationPredictability,0.53388442,,,,
EA,Ca21,,,PrecipitationPredictability,0.53388442,,,,
EA,Ca22,,,PrecipitationPredictability,0.54025285,,,,
EA,Ca23,,,PrecipitationPredictability,0.54025285,,,,
EA,Ca24,,,PrecipitationPredictability,0.54950745,,,,
EA,Ca25,,,PrecipitationPredictability,0.54025285,,,,
EA,Ca26,,,PrecipitationPredictability,0.54025285,,,,
EA,Ca27,,,PrecipitationPredictability,0.642023331,,,,
EA,Ca28,,,PrecipitationPredictability,0.54025285,,,,
EA,Ca29,,,PrecipitationPredictability,0.571512245,,,,
EA,Ca3,,,PrecipitationPredictability,0.494970404,,,,
EA,Ca30,,,PrecipitationPredictability,0.577732322,,,,
EA,Ca31,,,PrecipitationPredictability,0.523925899,,,,
EA,Ca32,,,PrecipitationPredictability,0.55962197,,,,
EA,Ca33,,,PrecipitationPredictability,0.523763633,,,,
EA,Ca34,,,PrecipitationPredictability,0.299661619,,,,
EA,Ca35,,,PrecipitationPredictability,0.360851646,,,,
EA,Ca36,,,PrecipitationPredictability,0.459285001,,,,
EA,Ca37,,,PrecipitationPredictability,0.550108804,,,,
EA,Ca38,,,PrecipitationPredictability,0.42786489,,,,
EA,Ca39,,,PrecipitationPredictability,0.582944135,,,,
EA,Ca4,,,PrecipitationPredictability,0.679754709,,,,
EA,Ca40,,,PrecipitationPredictability,0.564125787,,,,
EA,Ca41,,,PrecipitationPredictability,0.564125787,,,,
EA,Ca42,,,PrecipitationPredictability,0.577732322,,,,
EA,Ca43,,,PrecipitationPredictability,0.466425364,,,,
EA,Ca5,,,PrecipitationPredictability,0.349082226,,,,
EA,Ca6,,,PrecipitationPredictability,0.544654409,,,,
EA,Ca7,,,PrecipitationPredictability,0.51048393,,,,
EA,Ca8,,,PrecipitationPredictability,0.571512245,,,,
EA,Ca9,,,PrecipitationPredictability,0.700747974,,,,
EA,Cb1,,,PrecipitationPredictability,0.632908648,,,,
EA,Cb10,,,PrecipitationPredictability,0.634465805,,,,
EA,Cb11,,,PrecipitationPredictability,0.404569303,,,,
EA,Cb12,,,PrecipitationPredictability,0.64292812,,,,
EA,Cb13,,,PrecipitationPredictability,0.662044501,,,,
EA,Cb14,,,PrecipitationPredictability,0.655311846,,,,
EA,Cb15,,,PrecipitationPredictability,0.648542198,,,,
EA,Cb16,,,PrecipitationPredictability,0.613151358,,,,
EA,Cb17,,,PrecipitationPredictability,0.653299973,,,,
EA,Cb18,,,PrecipitationPredictability,0.574870597,,,,
EA,Cb19,,,PrecipitationPredictability,0.644795804,,,,
EA,Cb2,,,PrecipitationPredictability,0.488258608,,,,
EA,Cb20,,,PrecipitationPredictability,0.633598683,,,,
EA,Cb21,,,PrecipitationPredictability,0.636031801,,,,
EA,Cb22,,,PrecipitationPredictability,0.627532903,,,,
EA,Cb23,,,PrecipitationPredictability,0.529908859,,,,
EA,Cb24,,,PrecipitationPredictability,0.637807244,,,,
EA,Cb25,,,PrecipitationPredictability,0.590696526,,,,
EA,Cb26,,,PrecipitationPredictability,0.625089934,,,,
EA,Cb27,,,PrecipitationPredictability,0.651347315,,,,
EA,Cb28,,,PrecipitationPredictability,0.651347315,,,,
EA,Cb29,,,PrecipitationPredictability,0.632908648,,,,
EA,Cb3,,,PrecipitationPredictability,0.58262713,,,,
EA,Cb4,,,PrecipitationPredictability,0.59833671,,,,
EA,Cb5,,,PrecipitationPredictability,0.613151358,,,,
EA,Cb6,,,PrecipitationPredictability,0.634432161,,,,
EA,Cb7,,,PrecipitationPredictability,0.629737798,,,,
EA,Cb8,,,PrecipitationPredictability,0.634046885,,,,
EA,Cb9,,,PrecipitationPredictability,0.629093131,,,,
EA,Cc1,,,PrecipitationPredictability,0.342185536,,,,
EA,Cc10,,,PrecipitationPredictability,0.479306087,,,,
EA,Cc11,,,PrecipitationPredictability,0.285669872,,,,
EA,Cc12,,,PrecipitationPredictability,0.45834047,,,,
EA,Cc13,,,PrecipitationPredictability,0.606168053,,,,
EA,Cc14,,,PrecipitationPredictability,0.524608736,,,,
EA,Cc15,,,PrecipitationPredictability,0.383232401,,,,
EA,Cc16,,,PrecipitationPredictability,0.343308368,,,,
EA,Cc17,,,PrecipitationPredictability,0.376534047,,,,
EA,Cc18,,,PrecipitationPredictability,0.52420069,,,,
EA,Cc19,,,PrecipitationPredictability,0.488765041,,,,
EA,Cc2,,,PrecipitationPredictability,0.306466499,,,,
EA,Cc20,,,PrecipitationPredictability,0.491047617,,,,
EA,Cc3,,,PrecipitationPredictability,0.406677107,,,,
EA,Cc4,,,PrecipitationPredictability,0.399269619,,,,
EA,Cc5,,,PrecipitationPredictability,0.534192973,,,,
EA,Cc6,,,PrecipitationPredictability,0.418159482,,,,
EA,Cc7,,,PrecipitationPredictability,0.456371503,,,,
EA,Cc8,,,PrecipitationPredictability,0.665349016,,,,
EA,Cc9,,,PrecipitationPredictability,0.281079539,,,,
EA,Cd1,,,PrecipitationPredictability,0.306559345,,,,
EA,Cd10,,,PrecipitationPredictability,0.489926818,,,,
EA,Cd11,,,PrecipitationPredictability,0.578959518,,,,
EA,Cd12,,,PrecipitationPredictability,0.296486515,,,,
EA,Cd13,,,PrecipitationPredictability,0.306825477,,,,
EA,Cd14,,,PrecipitationPredictability,0.53178604,,,,
EA,Cd15,,,PrecipitationPredictability,0.456615467,,,,
EA,Cd16,,,PrecipitationPredictability,0.495523711,,,,
EA,Cd17,,,PrecipitationPredictability,0.503220623,,,,
EA,Cd18,,,PrecipitationPredictability,0.515175097,,,,
EA,Cd19,,,PrecipitationPredictability,0.457647457,,,,
EA,Cd2,,,PrecipitationPredictability,0.351085543,,,,
EA,Cd20,,,PrecipitationPredictability,0.487478422,,,,
EA,Cd21,,,PrecipitationPredictability,0.483237163,,,,
EA,Cd3,,,PrecipitationPredictability,0.460331857,,,,
EA,Cd4,,,PrecipitationPredictability,0.543357887,,,,
EA,Cd5,,,PrecipitationPredictability,0.302800717,,,,
EA,Cd6,,,PrecipitationPredictability,0.465784986,,,,
EA,Cd7,,,PrecipitationPredictability,0.474401574,,,,
EA,Cd8,,,PrecipitationPredictability,0.531556535,,,,
EA,Cd9,,,PrecipitationPredictability,0.464990888,,,,
EA,Ce1,,,PrecipitationPredictability,0.604053057,,,,
EA,Ce2,,,PrecipitationPredictability,0.627036525,,,,
EA,Ce3,,,PrecipitationPredictability,0.543290237,,,,
EA,Ce4,,,PrecipitationPredictability,0.686193366,,,,
EA,Ce5,,,PrecipitationPredictability,0.554859426,,,,
EA,Ce6,,,PrecipitationPredictability,0.449622836,,,,
EA,Ce7,,,PrecipitationPredictability,0.566498765,,,,
EA,Ce8,,,PrecipitationPredictability,0.685855691,,,,
EA,Cf1,,,PrecipitationPredictability,0.692136084,,,,
EA,Cf2,,,PrecipitationPredictability,0.57491298,,,,
EA,Cf3,,,PrecipitationPredictability,0.712469566,,,,
EA,Cf4,,,PrecipitationPredictability,0.665059531,,,,
EA,Cf5,,,PrecipitationPredictability,0.705693223,,,,
EA,Cg1,,,PrecipitationPredictability,0.700648793,,,,
EA,Cg2,,,PrecipitationPredictability,0.694895636,,,,
EA,Cg3,,,PrecipitationPredictability,0.759673955,,,,
EA,Cg4,,,PrecipitationPredictability,0.732886258,,,,
EA,Cg5,,,PrecipitationPredictability,0.74013458,,,,
EA,Ch1,,,PrecipitationPredictability,0.662388576,,,,
EA,Ch10,,,PrecipitationPredictability,0.621201314,,,,
EA,Ch11,,,PrecipitationPredictability,0.672912313,,,,
EA,ch12,,,PrecipitationPredictability,0.66501162,,,,
EA,ch13,,,PrecipitationPredictability,0.686787495,,,,
EA,ch14,,,PrecipitationPredictability,0.692481003,,,,
EA,ch15,,,PrecipitationPredictability,0.650733853,,,,
EA,ch16,,,PrecipitationPredictability,0.709279248,,,,
EA,ch17,,,PrecipitationPredictability,0.597301391,,,,
EA,ch18,,,PrecipitationPredictability,0.713631217,,,,
EA,ch19,,,PrecipitationPredictability,0.700355063,,,,
EA,Ch2,,,PrecipitationPredictability,0.703966542,,,,
EA,ch20,,,PrecipitationPredictability,0.676381962,,,,
EA,ch21,,,PrecipitationPredictability,0.709845266,,,,
EA,ch22,,,PrecipitationPredictability,0.708307154,,,,
EA,ch23,,,PrecipitationPredictability,0.708146,,,,
EA,ch24,,,PrecipitationPredictability,0.704790404,,,,
EA,ch25,,,PrecipitationPredictability,0.614424262,,,,
EA,ch26,,,PrecipitationPredictability,0.692481003,,,,
EA,ch27,,,PrecipitationPredictability,0.697509554,,,,
EA,ch28,,,PrecipitationPredictability,0.713631217,,,,
EA,Ch3,,,PrecipitationPredictability,0.717598066,,,,
EA,Ch4,,,PrecipitationPredictability,0.704249465,,,,
EA,Ch5,,,PrecipitationPredictability,0.651092637,,,,
EA,Ch6,,,PrecipitationPredictability,0.711168833,,,,
EA,Ch7,,,PrecipitationPredictability,0.63219204,,,,
EA,Ch8,,,PrecipitationPredictability,0.65168003,,,,
EA,Ch9,,,PrecipitationPredictability,0.708146,,,,
EA,Ci1,,,PrecipitationPredictability,0.595808727,,,,
EA,Ci10,,,PrecipitationPredictability,0.64675006,,,,
EA,Ci11,,,PrecipitationPredictability,0.327886576,,,,
EA,Ci12,,,PrecipitationPredictability,0.611818862,,,,
EA,Ci2,,,PrecipitationPredictability,0.719037597,,,,
EA,Ci3,,,PrecipitationPredictability,0.604424178,,,,
EA,Ci4,,,PrecipitationPredictability,0.681499415,,,,
EA,Ci5,,,PrecipitationPredictability,0.572828489,,,,
EA,Ci6,,,PrecipitationPredictability,0.708502873,,,,
EA,Ci7,,,PrecipitationPredictability,0.704249465,,,,
EA,Ci8,,,PrecipitationPredictability,0.702507268,,,,
EA,Ci9,,,PrecipitationPredictability,0.694046775,,,,
EA,Cj1,,,PrecipitationPredictability,0.509138328,,,,
EA,Cj10,,,PrecipitationPredictability,0.316101734,,,,
EA,Cj2,,,PrecipitationPredictability,0.477303292,,,,
EA,Cj3,,,PrecipitationPredictability,0.50533857,,,,
EA,Cj4,,,PrecipitationPredictability,0.323648028,,,,
EA,Cj5,,,PrecipitationPredictability,0.282681281,,,,
EA,Cj6,,,PrecipitationPredictability,0.465005353,,,,
EA,Cj7,,,PrecipitationPredictability,0.541161882,,,,
EA,Cj8,,,PrecipitationPredictability,0.541812434,,,,
EA,Cj9,,,PrecipitationPredictability,0.398550249,,,,
EA,Ea1,,,PrecipitationPredictability,0.358903565,,,,
EA,Ea10,,,PrecipitationPredictability,0.338191657,,,,
EA,Ea11,,,PrecipitationPredictability,0.422185806,,,,
EA,Ea12,,,PrecipitationPredictability,0.301642151,,,,
EA,Ea13,,,PrecipitationPredictability,0.375759118,,,,
EA,Ea2,,,PrecipitationPredictability,0.457179159,,,,
EA,Ea3,,,PrecipitationPredictability,0.439273735,,,,
EA,Ea4,,,PrecipitationPredictability,0.471102461,,,,
EA,Ea5,,,PrecipitationPredictability,0.475438163,,,,
EA,Ea6,,,PrecipitationPredictability,0.456346262,,,,
EA,Ea7,,,PrecipitationPredictability,0.368213698,,,,
EA,Ea8,,,PrecipitationPredictability,0.374966664,,,,
EA,Ea9,,,PrecipitationPredictability,0.550655247,,,,
EA,Eb1,,,PrecipitationPredictability,0.608834793,,,,
EA,Eb2,,,PrecipitationPredictability,0.663032602,,,,
EA,Eb3,,,PrecipitationPredictability,0.636033957,,,,
EA,Eb4,,,PrecipitationPredictability,0.60269032,,,,
EA,Eb5,,,PrecipitationPredictability,0.446570108,,,,
EA,Eb6,,,PrecipitationPredictability,0.717425368,,,,
EA,Eb7,,,PrecipitationPredictability,0.596450229,,,,
EA,Eb8,,,PrecipitationPredictability,0.516591538,,,,
EA,Ec1,,,PrecipitationPredictability,0.636441967,,,,
EA,Ec10,,,PrecipitationPredictability,0.683153304,,,,
EA,Ec11,,,PrecipitationPredictability,0.688025004,,,,
EA,ec12,,,PrecipitationPredictability,0.652808167,,,,
EA,ec13,,,PrecipitationPredictability,0.677349983,,,,
EA,ec14,,,PrecipitationPredictability,0.670407472,,,,
EA,ec15,,,PrecipitationPredictability,0.694159469,,,,
EA,ec16,,,PrecipitationPredictability,0.74689729,,,,
EA,ec17,,,PrecipitationPredictability,0.706797379,,,,
EA,ec18,,,PrecipitationPredictability,0.674888904,,,,
EA,ec19,,,PrecipitationPredictability,0.631358609,,,,
EA,Ec2,,,PrecipitationPredictability,0.640606273,,,,
EA,ec20,,,PrecipitationPredictability,0.655019504,,,,
EA,ec21,,,PrecipitationPredictability,0.698584007,,,,
EA,Ec3,,,PrecipitationPredictability,0.624014115,,,,
EA,Ec4,,,PrecipitationPredictability,0.672411117,,,,
EA,Ec5,,,PrecipitationPredictability,0.647261972,,,,
EA,Ec6,,,PrecipitationPredictability,0.633963352,,,,
EA,Ec7,,,PrecipitationPredictability,0.692827701,,,,
EA,Ec8,,,PrecipitationPredictability,0.680544049,,,,
EA,Ec9,,,PrecipitationPredictability,0.626423761,,,,
EA,Ed1,,,PrecipitationPredictability,0.719978259,,,,
EA,Ed10,,,PrecipitationPredictability,0.493192614,,,,
EA,Ed13,,,PrecipitationPredictability,0.586254773,,,,
EA,Ed14,,,PrecipitationPredictability,0.60873816,,,,
EA,Ed15a,,,PrecipitationPredictability,0.565452264,,,,
EA,Ed15b,,,PrecipitationPredictability,0.590632379,,,,
EA,Ed16,,,PrecipitationPredictability,0.581774051,,,,
EA,Ed2,,,PrecipitationPredictability,0.713142443,,,,
EA,Ed3,,,PrecipitationPredictability,0.60528414,,,,
EA,Ed4,,,PrecipitationPredictability,0.621900537,,,,
EA,Ed5,,,PrecipitationPredictability,0.671378257,,,,
EA,Ed6,,,PrecipitationPredictability,0.584224113,,,,
EA,Ed7,,,PrecipitationPredictability,0.569102948,,,,
EA,Ed8,,,PrecipitationPredictability,0.63527074,,,,
EA,Ed9,,,PrecipitationPredictability,0.597489842,,,,
EA,Ee1,,,PrecipitationPredictability,0.587082013,,,,
EA,Ee2,,,PrecipitationPredictability,0.640347533,,,,
EA,Ee3,,,PrecipitationPredictability,0.55525507,,,,
EA,Ee4,,,PrecipitationPredictability,0.636666487,,,,
EA,Ee5,,,PrecipitationPredictability,0.471102461,,,,
EA,Ee6,,,PrecipitationPredictability,0.539280838,,,,
EA,Ee7,,,PrecipitationPredictability,0.531799122,,,,
EA,Ee8,,,PrecipitationPredictability,0.464763894,,,,
EA,Ef1,,,PrecipitationPredictability,0.477548825,,,,
EA,Ef10,,,PrecipitationPredictability,0.468818296,,,,
EA,Ef11,,,PrecipitationPredictability,0.446910076,,,,
EA,Ef2,,,PrecipitationPredictability,0.502314859,,,,
EA,Ef3,,,PrecipitationPredictability,0.369937561,,,,
EA,Ef4,,,PrecipitationPredictability,0.526070575,,,,
EA,Ef5,,,PrecipitationPredictability,0.437417703,,,,
EA,Ef6,,,PrecipitationPredictability,0.504172317,,,,
EA,Ef7,,,PrecipitationPredictability,0.429718714,,,,
EA,Ef8,,,PrecipitationPredictability,0.518511766,,,,
EA,Ef9,,,PrecipitationPredictability,0.499848435,,,,
EA,Eg1,,,PrecipitationPredictability,0.585790517,,,,
EA,Eg10,,,PrecipitationPredictability,0.548359053,,,,
EA,Eg11,,,PrecipitationPredictability,0.535354921,,,,
EA,Eg12,,,PrecipitationPredictability,0.610925978,,,,
EA,Eg13,,,PrecipitationPredictability,0.550319672,,,,
EA,Eg14,,,PrecipitationPredictability,0.610925978,,,,
EA,Eg2,,,PrecipitationPredictability,0.638324,,,,
EA,Eg3,,,PrecipitationPredictability,0.570507844,,,,
EA,Eg4,,,PrecipitationPredictability,0.650337315,,,,
EA,Eg5,,,PrecipitationPredictability,0.618000703,,,,
EA,Eg6,,,PrecipitationPredictability,0.610518816,,,,
EA,Eg7,,,PrecipitationPredictability,0.547007956,,,,
EA,Eg8,,,PrecipitationPredictability,0.526070575,,,,
EA,Eg9,,,PrecipitationPredictability,0.507825454,,,,
EA,Eh1,,,PrecipitationPredictability,0.589804953,,,,
EA,Eh10,,,PrecipitationPredictability,0.633222341,,,,
EA,Eh2,,,PrecipitationPredictability,0.600791756,,,,
EA,Eh3,,,PrecipitationPredictability,0.633222341,,,,
EA,Eh4,,,PrecipitationPredictability,0.632752036,,,,
EA,Eh5,,,PrecipitationPredictability,0.581937587,,,,
EA,Eh6,,,PrecipitationPredictability,0.619672343,,,,
EA,Eh7,,,PrecipitationPredictability,0.58486274,,,,
EA,Eh8,,,PrecipitationPredictability,0.517826552,,,,
EA,Eh9,,,PrecipitationPredictability,0.645561299,,,,
EA,Ei1,,,PrecipitationPredictability,0.503631168,,,,
EA,Ei10,,,PrecipitationPredictability,0.568694292,,,,
EA,Ei11,,,PrecipitationPredictability,0.571491466,,,,
EA,Ei12,,,PrecipitationPredictability,0.571491466,,,,
EA,Ei13,,,PrecipitationPredictability,0.551448045,,,,
EA,Ei14,,,PrecipitationPredictability,0.551836497,,,,
EA,Ei15,,,PrecipitationPredictability,0.551448045,,,,
EA,Ei16,,,PrecipitationPredictability,0.56903677,,,,
EA,Ei17,,,PrecipitationPredictability,0.551448045,,,,
EA,Ei18,,,PrecipitationPredictability,0.558876729,,,,
EA,Ei19,,,PrecipitationPredictability,0.570500574,,,,
EA,Ei2,,,PrecipitationPredictability,0.551836497,,,,
EA,Ei20,,,PrecipitationPredictability,0.568694292,,,,
EA,Ei3,,,PrecipitationPredictability,0.526765893,,,,
EA,Ei4,,,PrecipitationPredictability,0.584467034,,,,
EA,Ei5,,,PrecipitationPredictability,0.604869368,,,,
EA,Ei6,,,PrecipitationPredictability,0.571491466,,,,
EA,Ei7,,,PrecipitationPredictability,0.541085468,,,,
EA,Ei8,,,PrecipitationPredictability,0.522497357,,,,
EA,Ei9,,,PrecipitationPredictability,0.5268736,,,,
EA,Ej1,,,PrecipitationPredictability,0.601235213,,,,
EA,Ej10,,,PrecipitationPredictability,0.722892893,,,,
EA,Ej11,,,PrecipitationPredictability,0.633808951,,,,
EA,Ej12,,,PrecipitationPredictability,0.553874298,,,,
EA,Ej13,,,PrecipitationPredictability,0.634733889,,,,
EA,Ej14,,,PrecipitationPredictability,0.71352968,,,,
EA,Ej15,,,PrecipitationPredictability,0.684304464,,,,
EA,Ej16,,,PrecipitationPredictability,0.615772042,,,,
EA,Ej2,,,PrecipitationPredictability,0.699316513,,,,
EA,Ej3,,,PrecipitationPredictability,0.682639897,,,,
EA,Ej4,,,PrecipitationPredictability,0.677372297,,,,
EA,Ej5,,,PrecipitationPredictability,0.683406944,,,,
EA,Ej6,,,PrecipitationPredictability,0.589380459,,,,
EA,Ej7,,,PrecipitationPredictability,0.585361298,,,,
EA,Ej8,,,PrecipitationPredictability,0.711108822,,,,
EA,Ej9,,,PrecipitationPredictability,0.644907395,,,,
EA,Ia1,,,PrecipitationPredictability,0.584725874,,,,
EA,Ia10,,,PrecipitationPredictability,0.584725874,,,,
EA,Ia11,,,PrecipitationPredictability,0.579695175,,,,
EA,Ia12,,,PrecipitationPredictability,0.6968582,,,,
EA,Ia13,,,PrecipitationPredictability,0.725165882,,,,
EA,Ia14,,,PrecipitationPredictability,0.565519025,,,,
EA,Ia15,,,PrecipitationPredictability,0.729807046,,,,
EA,Ia16,,,PrecipitationPredictability,0.622293327,,,,
EA,Ia17,,,PrecipitationPredictability,0.707743661,,,,
EA,Ia18,,,PrecipitationPredictability,0.68881533,,,,
EA,Ia2,,,PrecipitationPredictability,0.637429684,,,,
EA,Ia3,,,PrecipitationPredictability,0.637429684,,,,
EA,Ia4,,,PrecipitationPredictability,0.713532765,,,,
EA,Ia5,,,PrecipitationPredictability,0.630768326,,,,
EA,Ia6,,,PrecipitationPredictability,0.554435402,,,,
EA,Ia7,,,PrecipitationPredictability,0.635898969,,,,
EA,Ia8,,,PrecipitationPredictability,0.637429684,,,,
EA,Ia9,,,PrecipitationPredictability,0.579695175,,,,
EA,Ib1,,,PrecipitationPredictability,0.676560028,,,,
EA,Ib2,,,PrecipitationPredictability,0.6572332,,,,
EA,Ib3,,,PrecipitationPredictability,0.642957494,,,,
EA,Ib4,,,PrecipitationPredictability,0.662965728,,,,
EA,Ib5,,,PrecipitationPredictability,0.705529359,,,,
EA,Ib6,,,PrecipitationPredictability,0.649356104,,,,
EA,Ib7,,,PrecipitationPredictability,0.586687975,,,,
EA,Ib8,,,PrecipitationPredictability,0.660833613,,,,
EA,Ib9,,,PrecipitationPredictability,0.709376574,,,,
EA,Ic1,,,PrecipitationPredictability,0.60153309,,,,
EA,Ic10,,,PrecipitationPredictability,0.684604583,,,,
EA,Ic11,,,PrecipitationPredictability,0.625537031,,,,
EA,Ic12,,,PrecipitationPredictability,0.618948075,,,,
EA,Ic13,,,PrecipitationPredictability,0.589180817,,,,
EA,Ic2,,,PrecipitationPredictability,0.59787786,,,,
EA,Ic3,,,PrecipitationPredictability,0.620045276,,,,
EA,Ic4,,,PrecipitationPredictability,0.572449066,,,,
EA,Ic5,,,PrecipitationPredictability,0.669679837,,,,
EA,Ic6,,,PrecipitationPredictability,0.614358413,,,,
EA,Ic7,,,PrecipitationPredictability,0.603630277,,,,
EA,Ic8,,,PrecipitationPredictability,0.606917768,,,,
EA,Ic9,,,PrecipitationPredictability,0.578884806,,,,
EA,Id1,,,PrecipitationPredictability,0.450638425,,,,
EA,Id10,,,PrecipitationPredictability,0.445035217,,,,
EA,Id11,,,PrecipitationPredictability,0.66642432,,,,
EA,Id12,,,PrecipitationPredictability,0.594140179,,,,
EA,Id13,,,PrecipitationPredictability,0.584521263,,,,
EA,Id2,,,PrecipitationPredictability,0.647346023,,,,
EA,Id3,,,PrecipitationPredictability,0.600993557,,,,
EA,Id4,,,PrecipitationPredictability,0.443274417,,,,
EA,Id5,,,PrecipitationPredictability,0.415932883,,,,
