var_id,code,description,name
SCCS278,5,Inheritance by children of either sex or both,Children
SCCS278,6,Inheritance by patrilineal heirs who take precedence over sons,Patrilineal by heirs
SCCS278,7,Patrilineal inheritance by a son or sons,Patrilineal by sons
SCCS279,NA,Missing data,Missing data
SCCS279,1,"Absence of individual rights to movable property or of any rule of inheritance governing the transmission of such rights. This includes the destruction, burial, or giving away of movable property",No inher. of mov. property
SCCS279,2,Matrilineal inheritance by a sister's son or sons,Matrilineal by sister's sons
SCCS279,3,Inheritance by matrilineal heirs who take precedence over sisters' sons,Matrilineal by heirs
SCCS279,4,"Inheritance by children, but with daughters receiving less than sons","Children, less for daughters"
SCCS279,5,Inheritance by children of either sex or both,Children
SCCS279,6,Inheritance by patrilineal heirs who take precedence over sons,Patrilineal by heirs
SCCS279,7,Patrilineal inheritance by a son or sons,Patrilineal by sons
SCCS280,NA,Missing data,Missing data
SCCS280,1,Equal or relatively equal distribution among all members of the category,Equally distributed
SCCS280,2,"Exclusive or predominant inheritance by the member of the category adjudged best qualified, either by the deceased or by his surviving relatives",Best qualified
SCCS280,3,"Ultimogeniture, i.e., predominant inheritance by the junior member of the category",Ultimogeniture
SCCS280,4,"Primogeniture, i.e., predominant inheritance by the senior member of the category",Primogeniture
SCCS280,9,Absence of inheritance of real property,No inher. of real property
SCCS281,NA,Missing data,Missing data
SCCS281,1,Equal or relatively equal distribution among all members of the category,Equally distributed
SCCS281,2,"Exclusive or predominant inheritance by the member of the category adjudged best qualified, either by the deceased or by his surviving relatives",Best qualified
SCCS281,3,"Ultimogeniture, i.e., predominant inheritance by the junior member of the category",Ultimogeniture
SCCS281,4,"Primogeniture, i.e., predominant inheritance by the senior member of the category",Primogeniture
SCCS281,9,"Absence of inheritance of movable property; includes the destruction, burial, or giving away of movable property",No inher. of mov. property
SCCS282,NA,Missing data,Missing data
SCCS282,1,Premarital sex relations precluded by a very early age of marriage for females,Precluded by early marriage
SCCS282,2,"Insistence on virginity; premarital sex relations prohibited, strongly sanctioned, and in fact rare","Prohibited, strongly sanctioned"
SCCS282,3,Premarital sex relations prohibited but weakly sanctioned and not infrequent in fact,Prohibited but weakly sanctioned
SCCS282,4,Premarital sex relations allowed and not sanctioned unless pregnancy results,"Permitted, sanction if pregnancy"
SCCS282,5,"Trial marriage; monogamous premarital sex relations permitted with the expectation of marriage if pregnancy results, promiscuous relations being prohibited and sanctioned",Trial marriage
SCCS282,6,Premarital sex relations freely permitted and subject to no sanctions,"Permitted, no sanctions"
SCCS283,NA,Missing data,Missing data
SCCS283,1,Semicircular,Semicircular
SCCS283,2,Circular,Circular
SCCS283,3,Elliptical or elongated with rounded ends,Elliptical
SCCS283,4,Polygonal,Polygonal
SCCS283,5,Rectangular or square,Rectangular
SCCS283,6,Quadrangular around (or partially around) an interior court,Quadrangular around interior
SCCS284,NA,Missing data,Missing data
SCCS284,1,"Subterranean or semi-subterranean, ignoring cellars beneath the living quarters",Subterranean
SCCS284,2,Floor formed by or level with the ground itself,Floor level with ground
SCCS284,3,"Elevated slightly above the ground on a raised platform of earth, stone, or wood",Elevated slightly
SCCS284,4,"Raised substantially above the ground on piles, posts, or piers",Raised substantially
SCCS285,NA,Missing data,Missing data
SCCS285,1,"Stone, stucco, concrete, or fired brick","Stone, stucco or brick"
SCCS285,2,"Plaster, mud and dung, or wattle and daub","Plaster, clay or similar"
SCCS285,3,"Wood, including logs, planks, poles, bamboo, or shingles","Wood, incl. bamboo"
SCCS285,4,Bark,Bark
SCCS285,5,Hides or skins,Hides or skins
SCCS285,6,"Felt, cloth, or other fabric",Fabric
SCCS285,7,"Mats, latticework, or wattle",Mats
SCCS285,8,"Grass, leaves, or other thatch","Grass, leaves or thatch"
SCCS285,9,"Adobe, clay, or dried brick","Adobe, clay or brick"
SCCS285,10,"Open walls, including cases where they can be temporarily closed by screens",Open walls
SCCS285,11,"Walls indistinguishable from roof or merging into the latter (see ""Roofing materials"" for details)",Walls not diff. from roof
SCCS286,NA,Missing data,Missing data
SCCS286,1,Rounded or semi-cylindrical,Rounded or semi-cylindrical
SCCS286,2,Dome shaped or hemispherical,Hemispherical
SCCS286,3,Beehive shaped with pointed peak,Beehive shaped
SCCS286,4,Conical,Conical
SCCS286,5,Semi-hemispherical,Semi-hemispherical
SCCS286,6,"Shed, i.e., with one slope",One slope
SCCS286,7,Flat or horizontal,Flat
SCCS286,8,"Gabled, i.e., with two slopes",Two slopes
SCCS286,9,"Hipped or pyramidal, i.e., with four slopes",Four slopes
SCCS287,NA,Missing data,Missing data
SCCS287,1,Stone or slate,Stone or slate
SCCS287,2,"Plaster, clay, mud and dung, or wattle and daub","Plaster, clay or similar"
SCCS287,3,"Wood, including logs, planks, poles, bamboo, or shingles","Wood, incl. bamboo"
SCCS287,4,Bark,Bark
SCCS287,5,Hides or skins,Hides or skins
SCCS287,6,"Felt, cloth, or other fabric",Fabric
SCCS287,7,Mats,Mats
SCCS287,8,"Grass, leaves, brush, or other thatch","Grass, leaves or thatch"
SCCS287,9,Earth or turf,Earth or turf
SCCS287,10,Ice or snow,Ice or snow
SCCS287,11,Tile or fired brick,Tile or fired brick
SCCS288,NA,Missing data,Missing data
SCCS288,1,Semicircular,Semicircular
SCCS288,2,Circular,Circular
SCCS288,3,Elliptical or elongated with rounded ends,Elliptical
SCCS288,4,Polygonal,Polygonal
SCCS288,5,Rectangular or square,Rectangular
SCCS288,6,Quadrangular around (or partially around) an interior court,Quadrangular around interior
SCCS289,NA,Missing data,Missing data
SCCS289,1,"Subterranean or semi-subterranean, ignoring cellars beneath the living quarters",Subterranean
SCCS289,2,Floor formed by or level with the ground itself,Floor level with ground
SCCS289,3,"Elevated slightly above the ground on a raised platform of earth, stone, or wood",Elevated slightly
SCCS289,4,"Raised substantially above the ground on piles, posts, or piers",Raised substantially
SCCS290,NA,Missing data,Missing data
SCCS290,1,"Stone, stucco, concrete, or fired brick","Stone, stucco or brick"
SCCS290,2,"Plaster, mud and dung, or wattle and daub","Plaster, clay or similar"
SCCS290,3,"Wood, including logs, planks, poles, bamboo, or shingles","Wood, incl. bamboo"
SCCS290,4,Bark,Bark
SCCS290,5,Hides or skins,Hides or skins
SCCS290,6,"Felt, cloth, or other fabric",Fabric
SCCS290,7,"Mats, latticework, or wattle",Mats
SCCS290,8,"Grass, leaves, or other thatch","Grass, leaves or thatch"
SCCS290,9,"Adobe, clay, or dried brick","Adobe, clay or brick"
SCCS290,10,"Open walls, including cases where they can be temporarily closed by screens",Open walls
SCCS290,11,"Walls indistinguishable from roof or merging into the latter (see ""Roofing materials"" for details)",Walls not diff. from roof
SCCS291,NA,Missing data,Missing data
SCCS291,1,Rounded or semi-cylindrical,Rounded or semi-cylindrical
SCCS291,2,Dome shaped or hemispherical,Hemispherical
SCCS291,3,Beehive shaped with pointed peak,Beehive shaped
SCCS291,4,Conical,Conical
SCCS291,5,Semi-hemispherical,Semi-hemispherical
SCCS291,6,"Shed, i.e., with one slope",One slope
SCCS291,7,Flat or horizontal,Flat
SCCS291,8,"Gabled, i.e., with two slopes",Two slopes
SCCS291,9,"Hipped or pyramidal, i.e., with four slopes",Four slopes
SCCS292,NA,Missing data,Missing data
SCCS292,1,Stone or slate,Stone or slate
SCCS292,2,"Plaster, clay, mud and dung, or wattle and daub","Plaster, clay or similar"
SCCS292,3,"Wood, including logs, planks, poles, bamboo, or shingles","Wood, incl. bamboo"
SCCS292,4,Bark,Bark
SCCS292,5,Hides or skins,Hides or skins
SCCS292,6,"Felt, cloth, or other fabric",Fabric
SCCS292,7,Mats,Mats
SCCS292,8,"Grass, leaves, brush, or other thatch","Grass, leaves or thatch"
SCCS292,9,Earth or turf,Earth or turf
SCCS292,10,Ice or snow,Ice or snow
SCCS292,11,Tile or fired brick,Tile or fired brick
SCCS293,NA,Missing data,NA
SCCS293,1,short (ending at about 7 years of age),Short: 7 yrs old
SCCS293,2,medium (ending at about 9 years of age),Medium: 9 yrs old
SCCS293,3,long (ending at about 11 years of age or later),Long: 11 or more yrs
SCCS294,NA,Missing data,NA
SCCS294,2,(2 of 10),(2 of 10)
SCCS294,3,(3 of 10),(3 of 10)
SCCS294,4,(4 of 10),(4 of 10)
SCCS294,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS294,6,(6 of 10),(6 of 10)
SCCS294,7,(7 of 10),(7 of 10)
SCCS294,8,(8 of 10),(8 of 10)
SCCS294,9,(9 of 10),(9 of 10)
SCCS295,NA,Missing data,NA
SCCS295,1,(1 of 10),(1 of 10)
SCCS295,2,(2 of 10),(2 of 10)
SCCS295,3,(3 of 10),(3 of 10)
SCCS295,4,(4 of 10),(4 of 10)
SCCS295,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS295,6,(6 of 10),(6 of 10)
SCCS295,7,(7 of 10),(7 of 10)
SCCS295,8,(8 of 10),(8 of 10)
SCCS295,9,(9 of 10),(9 of 10)
SCCS296,NA,Missing data,NA
SCCS296,2,(2 of 10),(2 of 10)
SCCS296,3,(3 of 10),(3 of 10)
SCCS296,4,(4 of 10),(4 of 10)
SCCS296,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS296,6,(6 of 10),(6 of 10)
SCCS296,7,(7 of 10),(7 of 10)
SCCS296,8,(8 of 10),(8 of 10)
SCCS296,9,(9 of 10),(9 of 10)
SCCS296,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS297,NA,Missing data,NA
SCCS297,2,(2 of 10),(2 of 10)
SCCS297,3,(3 of 10),(3 of 10)
SCCS297,4,(4 of 10),(4 of 10)
SCCS297,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS297,6,(6 of 10),(6 of 10)
SCCS297,7,(7 of 10),(7 of 10)
SCCS297,8,(8 of 10),(8 of 10)
SCCS297,9,(9 of 10),(9 of 10)
SCCS298,NA,Missing data,NA
SCCS298,1,(1 of 10),(1 of 10)
SCCS298,2,(2 of 10),(2 of 10)
SCCS298,3,(3 of 10),(3 of 10)
SCCS298,4,(4 of 10),(4 of 10)
SCCS298,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS298,6,(6 of 10),(6 of 10)
SCCS298,7,(7 of 10),(7 of 10)
SCCS298,8,(8 of 10),(8 of 10)
SCCS298,9,(9 of 10),(9 of 10)
SCCS298,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS299,NA,Missing data,NA
SCCS299,1,(1 of 10),(1 of 10)
SCCS299,2,(2 of 10),(2 of 10)
SCCS299,3,(3 of 10),(3 of 10)
SCCS299,4,(4 of 10),(4 of 10)
SCCS299,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS299,6,(6 of 10),(6 of 10)
SCCS299,7,(7 of 10),(7 of 10)
SCCS299,8,(8 of 10),(8 of 10)
SCCS299,9,(9 of 10),(9 of 10)
SCCS299,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS300,NA,Missing data,NA
SCCS300,1,(1 of 10),(1 of 10)
SCCS300,2,(2 of 10),(2 of 10)
SCCS300,3,(3 of 10),(3 of 10)
SCCS300,4,(4 of 10),(4 of 10)
SCCS300,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS300,6,(6 of 10),(6 of 10)
SCCS300,7,(7 of 10),(7 of 10)
SCCS300,8,(8 of 10),(8 of 10)
SCCS300,9,(9 of 10),(9 of 10)
SCCS300,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS301,NA,Missing data,NA
SCCS301,1,(1 of 10),(1 of 10)
SCCS301,2,(2 of 10),(2 of 10)
SCCS301,3,(3 of 10),(3 of 10)
SCCS301,4,(4 of 10),(4 of 10)
SCCS301,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS301,6,(6 of 10),(6 of 10)
SCCS301,7,(7 of 10),(7 of 10)
SCCS301,8,(8 of 10),(8 of 10)
SCCS301,9,(9 of 10),(9 of 10)
SCCS301,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS302,NA,Missing data,NA
SCCS302,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS302,2,(2 of 10),(2 of 10)
SCCS302,3,(3 of 10),(3 of 10)
SCCS302,4,(4 of 10),(4 of 10)
SCCS302,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS302,6,(6 of 10),(6 of 10)
SCCS302,7,(7 of 10),(7 of 10)
SCCS302,9,(9 of 10),(9 of 10)
SCCS303,NA,Missing data,NA
SCCS303,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS303,2,(2 of 10),(2 of 10)
SCCS303,3,(3 of 10),(3 of 10)
SCCS303,4,(4 of 10),(4 of 10)
SCCS303,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS303,6,(6 of 10),(6 of 10)
SCCS303,7,(7 of 10),(7 of 10)
SCCS303,9,(9 of 10),(9 of 10)
SCCS304,NA,Missing data,NA
SCCS304,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS304,2,(2 of 10),(2 of 10)
SCCS304,3,(3 of 10),(3 of 10)
SCCS304,4,(4 of 10),(4 of 10)
SCCS304,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS304,6,(6 of 10),(6 of 10)
SCCS304,7,(7 of 10),(7 of 10)
SCCS304,8,(8 of 10),(8 of 10)
SCCS304,9,(9 of 10),(9 of 10)
SCCS305,NA,Missing data,NA
SCCS305,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS305,2,(2 of 10),(2 of 10)
SCCS305,3,(3 of 10),(3 of 10)
SCCS305,4,(4 of 10),(4 of 10)
SCCS305,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS305,6,(6 of 10),(6 of 10)
SCCS305,7,(7 of 10),(7 of 10)
SCCS305,8,(8 of 10),(8 of 10)
SCCS305,9,(9 of 10),(9 of 10)
SCCS306,NA,Missing data,NA
SCCS306,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS306,1,(1 of 10),(1 of 10)
SCCS306,2,(2 of 10),(2 of 10)
SCCS306,3,(3 of 10),(3 of 10)
SCCS306,4,(4 of 10),(4 of 10)
SCCS306,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS306,6,(6 of 10),(6 of 10)
SCCS306,7,(7 of 10),(7 of 10)
SCCS306,8,(8 of 10),(8 of 10)
SCCS306,9,(9 of 10),(9 of 10)
SCCS307,NA,Missing data,NA
SCCS307,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS307,1,(1 of 10),(1 of 10)
SCCS307,2,(2 of 10),(2 of 10)
SCCS307,3,(3 of 10),(3 of 10)
SCCS307,4,(4 of 10),(4 of 10)
SCCS307,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS307,6,(6 of 10),(6 of 10)
SCCS307,7,(7 of 10),(7 of 10)
SCCS307,8,(8 of 10),(8 of 10)
SCCS308,NA,Missing data,NA
SCCS308,1,(1 of 10),(1 of 10)
SCCS308,2,(2 of 10),(2 of 10)
SCCS308,3,(3 of 10),(3 of 10)
SCCS308,4,(4 of 10),(4 of 10)
SCCS308,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS308,6,(6 of 10),(6 of 10)
SCCS308,7,(7 of 10),(7 of 10)
SCCS308,8,(8 of 10),(8 of 10)
SCCS308,9,(9 of 10),(9 of 10)
SCCS308,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS309,NA,Missing data,NA
SCCS309,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS309,1,(1 of 10),(1 of 10)
SCCS309,2,(2 of 10),(2 of 10)
SCCS309,3,(3 of 10),(3 of 10)
SCCS309,4,(4 of 10),(4 of 10)
SCCS309,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS309,6,(6 of 10),(6 of 10)
SCCS309,7,(7 of 10),(7 of 10)
SCCS309,8,(8 of 10),(8 of 10)
SCCS309,9,(9 of 10),(9 of 10)
SCCS309,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS310,NA,Missing data,NA
SCCS310,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS310,1,(1 of 10),(1 of 10)
SCCS310,2,(2 of 10),(2 of 10)
SCCS310,3,(3 of 10),(3 of 10)
SCCS310,4,(4 of 10),(4 of 10)
SCCS310,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS310,6,(6 of 10),(6 of 10)
SCCS310,7,(7 of 10),(7 of 10)
SCCS310,8,(8 of 10),(8 of 10)
SCCS310,9,(9 of 10),(9 of 10)
SCCS311,NA,Missing data,NA
SCCS311,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS311,1,(1 of 10),(1 of 10)
SCCS311,2,(2 of 10),(2 of 10)
SCCS311,3,(3 of 10),(3 of 10)
SCCS311,4,(4 of 10),(4 of 10)
SCCS311,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS311,6,(6 of 10),(6 of 10)
SCCS311,7,(7 of 10),(7 of 10)
SCCS311,8,(8 of 10),(8 of 10)
SCCS312,NA,Missing data,NA
SCCS312,1,(1 of 10),(1 of 10)
SCCS312,2,(2 of 10),(2 of 10)
SCCS312,3,(3 of 10),(3 of 10)
SCCS312,4,(4 of 10),(4 of 10)
SCCS312,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS312,6,(6 of 10),(6 of 10)
SCCS312,7,(7 of 10),(7 of 10)
SCCS312,8,(8 of 10),(8 of 10)
SCCS312,9,(9 of 10),(9 of 10)
SCCS313,NA,Missing data,NA
SCCS313,1,(1 of 10),(1 of 10)
SCCS313,2,(2 of 10),(2 of 10)
SCCS313,3,(3 of 10),(3 of 10)
SCCS313,4,(4 of 10),(4 of 10)
SCCS313,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS313,6,(6 of 10),(6 of 10)
SCCS313,7,(7 of 10),(7 of 10)
SCCS313,8,(8 of 10),(8 of 10)
SCCS313,9,(9 of 10),(9 of 10)
SCCS314,NA,Missing data,NA
SCCS314,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS314,1,(1 of 10),(1 of 10)
SCCS314,2,(2 of 10),(2 of 10)
SCCS314,3,(3 of 10),(3 of 10)
SCCS314,4,(4 of 10),(4 of 10)
SCCS314,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS314,6,(6 of 10),(6 of 10)
SCCS314,8,(8 of 10),(8 of 10)
SCCS315,NA,Missing data,NA
SCCS315,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS315,1,(1 of 10),(1 of 10)
SCCS315,2,(2 of 10),(2 of 10)
SCCS315,3,(3 of 10),(3 of 10)
SCCS315,4,(4 of 10),(4 of 10)
SCCS315,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS315,6,(6 of 10),(6 of 10)
SCCS316,NA,Missing data,NA
SCCS316,1,(1 of 10),(1 of 10)
SCCS316,2,(2 of 10),(2 of 10)
SCCS316,3,(3 of 10),(3 of 10)
SCCS316,4,(4 of 10),(4 of 10)
SCCS316,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS316,6,(6 of 10),(6 of 10)
SCCS316,7,(7 of 10),(7 of 10)
SCCS316,8,(8 of 10),(8 of 10)
SCCS316,9,(9 of 10),(9 of 10)
SCCS317,NA,Missing data,NA
SCCS317,2,(2 of 10),(2 of 10)
SCCS317,3,(3 of 10),(3 of 10)
SCCS317,4,(4 of 10),(4 of 10)
SCCS317,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS317,6,(6 of 10),(6 of 10)
SCCS317,7,(7 of 10),(7 of 10)
SCCS317,8,(8 of 10),(8 of 10)
SCCS317,9,(9 of 10),(9 of 10)
SCCS318,NA,Missing data,NA
SCCS318,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS318,1,(1 of 10),(1 of 10)
SCCS318,2,(2 of 10),(2 of 10)
SCCS318,3,(3 of 10),(3 of 10)
SCCS318,4,(4 of 10),(4 of 10)
SCCS318,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS318,6,(6 of 10),(6 of 10)
SCCS318,8,(8 of 10),(8 of 10)
SCCS319,NA,Missing data,NA
SCCS319,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS319,1,(1 of 10),(1 of 10)
SCCS319,2,(2 of 10),(2 of 10)
SCCS319,3,(3 of 10),(3 of 10)
SCCS319,4,(4 of 10),(4 of 10)
SCCS319,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS319,6,(6 of 10),(6 of 10)
SCCS319,8,(8 of 10),(8 of 10)
SCCS320,NA,Missing data,NA
SCCS320,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS320,2,(2 of 10),(2 of 10)
SCCS320,3,(3 of 10),(3 of 10)
SCCS320,4,(4 of 10),(4 of 10)
SCCS320,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS320,6,(6 of 10),(6 of 10)
SCCS320,7,(7 of 10),(7 of 10)
SCCS320,8,(8 of 10),(8 of 10)
SCCS320,9,(9 of 10),(9 of 10)
SCCS321,NA,Missing data,NA
SCCS321,2,(2 of 10),(2 of 10)
SCCS321,3,(3 of 10),(3 of 10)
SCCS321,4,(4 of 10),(4 of 10)
SCCS321,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS321,6,(6 of 10),(6 of 10)
SCCS321,7,(7 of 10),(7 of 10)
SCCS321,8,(8 of 10),(8 of 10)
SCCS322,NA,Missing data,NA
SCCS322,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS322,1,(1 of 10),(1 of 10)
SCCS322,2,(2 of 10),(2 of 10)
SCCS322,3,(3 of 10),(3 of 10)
SCCS322,4,(4 of 10),(4 of 10)
SCCS322,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS322,6,(6 of 10),(6 of 10)
SCCS322,7,(7 of 10),(7 of 10)
SCCS322,8,(8 of 10),(8 of 10)
SCCS322,9,(9 of 10),(9 of 10)
SCCS322,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS323,NA,Missing data,NA
SCCS323,1,(1 of 10),(1 of 10)
SCCS323,2,(2 of 10),(2 of 10)
SCCS323,3,(3 of 10),(3 of 10)
SCCS323,4,(4 of 10),(4 of 10)
SCCS323,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS323,6,(6 of 10),(6 of 10)
SCCS323,7,(7 of 10),(7 of 10)
SCCS323,8,(8 of 10),(8 of 10)
SCCS323,9,(9 of 10),(9 of 10)
SCCS323,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS324,NA,Missing data,NA
SCCS324,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS324,1,(1 of 10),(1 of 10)
SCCS324,2,(2 of 10),(2 of 10)
SCCS324,3,(3 of 10),(3 of 10)
SCCS324,4,(4 of 10),(4 of 10)
SCCS324,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS324,6,(6 of 10),(6 of 10)
SCCS324,7,(7 of 10),(7 of 10)
SCCS324,8,(8 of 10),(8 of 10)
SCCS324,9,(9 of 10),(9 of 10)
SCCS324,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS325,NA,Missing data,NA
SCCS325,2,(2 of 10),(2 of 10)
SCCS325,3,(3 of 10),(3 of 10)
SCCS325,4,(4 of 10),(4 of 10)
SCCS325,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS325,6,(6 of 10),(6 of 10)
SCCS325,7,(7 of 10),(7 of 10)
SCCS325,8,(8 of 10),(8 of 10)
SCCS325,9,(9 of 10),(9 of 10)
SCCS325,10,extremely strong inculcation (10 of 10),extremely strong inculcation (10 of 10)
SCCS326,NA,Missing data,NA
SCCS326,1,(1 of 10),(1 of 10)
SCCS326,2,(2 of 10),(2 of 10)
SCCS326,3,(3 of 10),(3 of 10)
SCCS326,4,(4 of 10),(4 of 10)
SCCS326,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS326,6,(6 of 10),(6 of 10)
SCCS326,8,(8 of 10),(8 of 10)
SCCS327,NA,Missing data,NA
SCCS327,1,(1 of 10),(1 of 10)
SCCS327,2,(2 of 10),(2 of 10)
SCCS327,3,(3 of 10),(3 of 10)
SCCS327,4,(4 of 10),(4 of 10)
SCCS327,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS327,6,(6 of 10),(6 of 10)
SCCS327,8,(8 of 10),(8 of 10)
SCCS327,9,(9 of 10),(9 of 10)
SCCS328,NA,Missing data,NA
SCCS328,1,(1 of 10),(1 of 10)
SCCS328,2,(2 of 10),(2 of 10)
SCCS328,3,(3 of 10),(3 of 10)
SCCS328,4,(4 of 10),(4 of 10)
SCCS328,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS328,6,(6 of 10),(6 of 10)
SCCS328,7,(7 of 10),(7 of 10)
SCCS328,8,(8 of 10),(8 of 10)
SCCS328,9,(9 of 10),(9 of 10)
SCCS329,NA,Missing data,NA
SCCS329,1,(1 of 10),(1 of 10)
SCCS329,2,(2 of 10),(2 of 10)
SCCS329,3,(3 of 10),(3 of 10)
SCCS329,4,(4 of 10),(4 of 10)
SCCS329,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS329,6,(6 of 10),(6 of 10)
SCCS329,7,(7 of 10),(7 of 10)
SCCS329,8,(8 of 10),(8 of 10)
SCCS329,9,(9 of 10),(9 of 10)
SCCS330,NA,Missing data,NA
SCCS330,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS330,1,(1 of 10),(1 of 10)
SCCS330,2,(2 of 10),(2 of 10)
SCCS330,3,(3 of 10),(3 of 10)
SCCS330,4,(4 of 10),(4 of 10)
SCCS330,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS330,6,(6 of 10),(6 of 10)
SCCS330,8,(8 of 10),(8 of 10)
SCCS331,NA,Missing data,NA
SCCS331,0,"no inculcation, or opposite trait (0 of 10)","no inculcation, or opposite trait (0 of 10)"
SCCS331,1,(1 of 10),(1 of 10)
SCCS331,2,(2 of 10),(2 of 10)
SCCS331,3,(3 of 10),(3 of 10)
SCCS331,4,(4 of 10),(4 of 10)
SCCS331,5,moderately strong inculcation (5 of 10),moderately strong inculcation (5 of 10)
SCCS331,6,(6 of 10),(6 of 10)
SCCS331,7,(7 of 10),(7 of 10)
SCCS331,8,(8 of 10),(8 of 10)
SCCS332,NA,Missing data,NA
SCCS332,1,(1 of 10),(1 of 10)
SCCS332,2,(2 of 10),(2 of 10)
SCCS332,3,(3 of 10),(3 of 10)
SCCS332,4,(4 of 10),(4 of 10)
